id_x,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,id_y,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,free_cash_flow,fcf_conversion_rate,capex_intensity,cfo_pat_ratio,cfo_pat_avg_5yr,cfo_quality,cfo_sign,cfi_sign,cff_sign,pattern,capital_allocation
157,APOLLOHOSP,Mar 2019,905.0,-711.0,-215.0,-20,178,9617,8548,1070.0,11,26,327,396,373,47,200,17,35,194.0,18.13084112149533,7.393157949464491,4.525,4.43482715947629,High Quality,+,-,-,+--,Reinvestor
158,APOLLOHOSP,Mar 2020,1293.0,-289.0,-910.0,94,179,11247,9656,1591.0,14,222,533,620,660,34,432,33,18,1004.0,63.10496543054682,2.569574108651196,2.9930555555555554,4.7528412556620285,High Quality,+,-,-,+--,Reinvestor
159,APOLLOHOSP,Mar 2021,1265.0,-880.0,-340.0,44,180,10560,9420,1140.0,11,103,449,573,221,38,137,10,29,385.0,33.771929824561404,8.333333333333332,9.233576642335766,6.091471477746202,High Quality,+,-,-,+--,Reinvestor
160,APOLLOHOSP,Mar 2022,1696.0,-747.0,-792.0,158,181,14663,12474,2189.0,15,368,379,601,1578,30,1108,73,16,949.0,43.35312928277752,5.094455432039828,1.5306859205776173,5.446463623693787,High Quality,+,-,-,+--,Reinvestor
161,APOLLOHOSP,Mar 2023,1377.0,-857.0,-633.0,-113,182,16612,14548,2065.0,12,75,381,615,1144,22,844,57,26,520.0,25.181598062954,5.158921261738502,1.6315165876777251,3.9827669412293325,High Quality,+,-,-,+--,Reinvestor
162,APOLLOHOSP,Mar 2024,1920.0,-1537.0,-311.0,72,183,19059,16665,2394.0,13,105,449,687,1362,33,935,63,26,383.0,15.998329156223893,8.064431502177449,2.053475935828877,3.4884621283951076,High Quality,+,-,-,+--,Reinvestor
163,ASIANPAINT,Mar 2013,1187.0,-463.0,-601.0,123,185,10504,8767,1737.0,17,114,42,155,1655,30,1160,12,40,724.0,41.681059297639614,4.407844630616908,1.0232758620689655,1.0232758620689655,High Quality,+,-,-,+--,Reinvestor
164,ASIANPAINT,Mar 2014,1402.0,-586.0,-626.0,190,186,12220,10217,2004.0,16,124,48,246,1834,31,1263,13,42,816.0,40.7185628742515,4.795417348608838,1.110055423594616,1.0666656428317909,High Quality,+,-,-,+--,Reinvestor
165,ASIANPAINT,Mar 2015,1188.0,-465.0,-576.0,147,187,13615,11372,2243.0,16,142,42,266,2077,31,1427,15,42,723.0,32.23361569326795,3.4153507161219245,0.8325157673440785,0.9886156843358868,Moderate,+,-,-,+--,Reinvestor
166,ASIANPAINT,Mar 2016,2243.0,-866.0,-849.0,528,188,14271,11546,2725.0,19,213,49,276,2614,32,1803,18,41,1377.0,50.53211009174312,6.068250297806741,1.2440377149195785,1.0524711919818097,High Quality,+,-,-,+--,Reinvestor
167,ASIANPAINT,Mar 2017,1527.0,-681.0,-756.0,90,189,15062,12068,2994.0,20,338,37,335,2960,32,2016,20,51,846.0,28.256513026052104,4.521311910768822,0.7574404761904762,0.9934650488235428,Moderate,+,-,-,+--,Reinvestor
168,ASIANPAINT,Mar 2018,2113.0,-1556.0,-1379.0,-822,190,16825,13621,3204.0,19,336,41,360,3138,33,2098,21,41,557.0,17.384519350811487,9.248142644873699,1.0071496663489037,0.9902398096795306,Moderate,+,-,-,+--,Reinvestor
169,ASIANPAINT,Mar 2019,2470.0,-918.0,-1117.0,434,191,19240,15475,3765.0,20,274,110,622,3306,33,2208,22,47,1552.0,41.221779548472774,4.771309771309771,1.118659420289855,0.9919606090185784,Moderate,+,-,-,+--,Reinvestor
170,ASIANPAINT,Mar 2020,3038.0,-518.0,-2871.0,-351,192,20211,16054,4157.0,21,355,102,780,3629,24,2774,28,43,2520.0,60.62063988453211,2.5629607639404286,1.0951694304253785,1.0444913416348385,High Quality,+,-,-,+--,Reinvestor
171,ASIANPAINT,Mar 2021,3683.0,-541.0,-650.0,2492,193,21713,16857,4856.0,22,332,92,791,4304,26,3207,33,55,3142.0,64.70345963756178,2.491594897066274,1.1484253196133458,1.025368862573592,High Quality,+,-,-,+--,Reinvestor
172,ASIANPAINT,Mar 2022,986.0,-317.0,-1808.0,-1138,194,29101,24298,4804.0,17,296,95,816,4188,26,3085,32,61,669.0,13.925895087427145,1.089309645716642,0.3196110210696921,0.9378029715494349,Moderate,+,-,-,+--,Reinvestor
173,ASIANPAINT,Mar 2023,4193.0,-1282.0,-2140.0,771,195,34489,28229,6260.0,18,431,144,858,5689,26,4195,43,60,2911.0,46.501597444089455,3.7171271999768045,0.999523241954708,0.9362776866705959,Moderate,+,-,-,+--,Reinvestor
174,ASIANPAINT,Mar 2024,6104.0,-2548.0,-2982.0,573,196,35495,27910,7585.0,21,821,205,853,7348,24,5558,57,58,3556.0,46.88200395517469,7.17847584166784,1.0982367758186398,0.9321931577763529,Moderate,+,-,-,+--,Reinvestor
196,AXISBANK,Mar 2013,2573.0,-10939.0,14931.0,6566,219,27183,17516,8313.0,1353,5,6551,352,7553,31,5179,22,16,-8366.0,-100.63755563575123,40.2420630541147,0.4968140567677158,0.4968140567677158,Accrual Risk,+,-,+,+-+,Mixed
197,AXISBANK,Mar 2014,14464.0,-14166.0,7785.0,8082,220,30641,18690,9644.0,2307,8,7405,364,9349,33,6218,26,15,298.0,3.090004147656574,46.23217257922392,2.326149887423609,1.4114819720956624,High Quality,+,-,+,+-+,Mixed
198,AXISBANK,Mar 2015,-15162.0,-7972.0,31045.0,7910,221,35479,21254,11127.0,3097,9,8365,406,11057,33,7358,31,15,-23134.0,-207.90869057248136,22.469629921925645,-2.060614297363414,0.2541165489426369,Accrual Risk,-,-,+,--+,Growth Funded by Debt
199,AXISBANK,Mar 2016,-34495.0,9211.0,22495.0,-2789,222,40988,24155,13367.0,3466,8,9371,444,12394,34,8224,35,14,-25284.0,-189.15239021470788,22.47243095540158,-4.19443093385214,-0.8580203217560574,Accrual Risk,-,+,+,-++,Distress Signal
200,AXISBANK,Mar 2017,32209.0,-12458.0,-2487.0,17263,223,44542,26449,23808.0,-5715,-13,11691,509,5468,33,3679,15,33,19751.0,82.95950940860214,27.96910780836065,8.754824680619734,1.064548678719101,High Quality,+,-,-,+--,Reinvestor
201,AXISBANK,Mar 2018,-38390.0,-10007.0,41342.0,-7055,224,45780,27163,28895.0,-10277,-22,10967,568,122,-99,276,1,0,-48397.0,-167.49264578646824,21.858890345128877,-139.09420289855072,-26.853654712344586,Accrual Risk,-,-,+,--+,Growth Funded by Debt
202,AXISBANK,Mar 2019,37125.0,-18674.0,5643.0,24094,225,54986,33278,27155.0,-5447,-10,13130,710,6974,33,4677,18,6,18451.0,67.94697109187994,33.96137198559634,7.937780628608082,-25.73132856410769,Accrual Risk,+,-,+,+-+,Mixed
203,AXISBANK,Mar 2020,30416.0,-9485.0,8865.0,29795,226,62635,37429,35066.0,-9859,-16,15537,773,4904,67,1627,6,0,20931.0,59.690298294644386,15.14329049253612,18.694529809465273,-21.580299742741953,Accrual Risk,+,-,+,+-+,Mixed
204,AXISBANK,Mar 2021,12633.0,-54288.0,7279.0,-34375,227,63346,34107,31749.0,-2510,-4,12264,948,8806,25,6588,22,0,-41655.0,-131.2009827081168,85.70075458592493,1.9175774134790529,-20.357898073275713,Accrual Risk,+,-,+,+-+,Mixed
205,AXISBANK,Mar 2022,28137.0,-27112.0,47894.0,48919,228,67377,34245,29962.0,3170,5,15221,1008,17383,25,13025,42,2,1025.0,3.420999933248782,40.239250782908115,2.1602303262955855,-21.676816944140548,Accrual Risk,+,-,+,+-+,Mixed
206,AXISBANK,Mar 2023,22075.0,-32351.0,6641.0,-3636,229,85164,42218,29089.0,13857,16,16143,13094,16906,43,9580,31,3,-10276.0,-35.32606827323043,37.986707998684885,2.3042797494780793,6.602879585465215,High Quality,+,-,+,+-+,Mixed
207,AXISBANK,Mar 2024,-5555.0,-9001.0,22341.0,7785,230,109369,59474,37943.0,11952,11,22442,1334,33060,25,24861,81,1,-14556.0,-38.36280736894816,8.229937185125584,-0.2234423394071035,4.970634991862178,High Quality,-,-,+,--+,Growth Funded by Debt
208,BAJAJ-AUTO,Mar 2013,2218.0,-1394.0,-1445.0,-621,206,20025,16370,3656.0,18,790,1,168,4277,29,3133,108,42,824.0,22.538293216630198,6.961298377028714,0.7079476540057453,0.7079476540057453,Moderate,+,-,-,+--,Reinvestor
209,BAJAJ-AUTO,Mar 2014,3502.0,-2072.0,-1496.0,-66,207,20137,15974,4163.0,21,674,1,181,4655,31,3380,117,43,1430.0,34.350228200816716,10.28951680985251,1.036094674556213,0.8720211642809792,Moderate,+,-,-,+--,Reinvestor
210,BAJAJ-AUTO,Mar 2015,2114.0,-380.0,-1644.0,90,208,21595,17467,4128.0,19,228,6,267,4083,31,3026,105,48,1734.0,42.00581395348838,1.7596665894883075,0.6986120290812955,0.8142181192144179,Moderate,+,-,-,+--,Reinvestor
211,BAJAJ-AUTO,Mar 2016,3690.0,-68.0,-3384.0,238,209,22574,17781,4793.0,21,1194,1,307,5679,28,4061,140,39,3622.0,75.56853745044857,0.30123150527155135,0.9086431913321842,0.8378243872438595,Moderate,+,-,-,+--,Reinvestor
212,BAJAJ-AUTO,Mar 2017,3267.0,-3610.0,-190.0,-532,210,21755,17326,4429.0,20,1468,1,307,5588,27,4079,141,39,-343.0,-7.744411831113118,16.593886462882097,0.8009316008825692,0.8304458299716014,Moderate,+,-,-,+--,Reinvestor
213,BAJAJ-AUTO,Mar 2018,4328.0,-1954.0,-1885.0,488,211,25210,20364,4846.0,19,1404,1,315,5933,29,4219,146,41,2374.0,48.98885678910442,7.7508925029750095,1.0258355060440862,0.8940234003792696,Moderate,+,-,-,+--,Reinvestor
214,BAJAJ-AUTO,Mar 2019,2487.0,-273.0,-2074.0,140,212,30358,25160,5198.0,17,2028,4,266,6956,29,4928,170,35,2214.0,42.59330511735283,0.8992687265300744,0.5046672077922078,0.7877379070264686,Moderate,+,-,-,+--,Reinvestor
215,BAJAJ-AUTO,Mar 2020,3850.0,1766.0,-6247.0,-630,213,29919,24809,5109.0,17,1832,3,246,6692,22,5212,180,67,5616.0,109.92366412213741,5.902603696647615,0.7386799693016116,0.7957514950705319,Moderate,+,+,-,++-,Liquidating Assets
216,BAJAJ-AUTO,Mar 2021,3120.0,-2869.0,-20.0,231,214,27741,22803,4938.0,18,1570,7,259,6241,22,4857,168,83,251.0,5.0830295666261645,10.342092931040698,0.6423718344657195,0.7424972236972389,Moderate,+,-,-,+--,Reinvestor
217,BAJAJ-AUTO,Mar 2022,4197.0,276.0,-4056.0,417,215,33145,27886,5259.0,16,2671,9,270,7652,19,6166,213,66,4473.0,85.05419281232174,0.8327047820184039,0.6806681803438209,0.7184445395894892,Moderate,+,+,-,++-,Liquidating Assets
218,BAJAJ-AUTO,Mar 2023,5277.0,1211.0,-7181.0,-692,216,36455,29991,6465.0,18,1703,40,286,7842,23,6060,214,65,6488.0,100.35576179427687,3.3219037169112604,0.8707920792079208,0.6874358542222561,Moderate,+,+,-,++-,Liquidating Assets
219,BAJAJ-AUTO,Mar 2024,6558.0,-72.0,-6167.0,319,217,44870,36106,8765.0,20,1700,60,365,10040,23,7708,276,29,6486.0,73.99885909868796,0.16046356139959886,0.8508043591074209,0.7566632844852987,Moderate,+,-,-,+--,Reinvestor
220,BAJAJ-AUTO,Mar 2013,2218.0,-1394.0,-1445.0,-621,206,20025,16370,3656.0,18,790,1,168,4277,29,3133,108,42,824.0,22.538293216630198,6.961298377028714,0.7079476540057453,0.7505168214261254,Moderate,+,-,-,+--,Reinvestor
221,BAJAJ-AUTO,Mar 2014,3502.0,-2072.0,-1496.0,-66,207,20137,15974,4163.0,21,674,1,181,4655,31,3380,117,43,1430.0,34.350228200816716,10.28951680985251,1.036094674556213,0.829261389444224,Moderate,+,-,-,+--,Reinvestor
222,BAJAJ-AUTO,Mar 2015,2114.0,-380.0,-1644.0,90,208,21595,17467,4128.0,19,228,6,267,4083,31,3026,105,48,1734.0,42.00581395348838,1.7596665894883075,0.6986120290812955,0.8328501591917192,Moderate,+,-,-,+--,Reinvestor
223,BAJAJ-AUTO,Mar 2016,3690.0,-68.0,-3384.0,238,209,22574,17781,4793.0,21,1194,1,307,5679,28,4061,140,39,3622.0,75.56853745044857,0.30123150527155135,0.9086431913321842,0.8404203816165717,Moderate,+,-,-,+--,Reinvestor
224,BAJAJ-AUTO,Mar 2017,3267.0,-3610.0,-190.0,-532,210,21755,17326,4429.0,20,1468,1,307,5588,27,4079,141,39,-343.0,-7.744411831113118,16.593886462882097,0.8009316008825692,0.8304458299716014,Moderate,+,-,-,+--,Reinvestor
225,BAJAJ-AUTO,Mar 2018,4328.0,-1954.0,-1885.0,488,211,25210,20364,4846.0,19,1404,1,315,5933,29,4219,146,41,2374.0,48.98885678910442,7.7508925029750095,1.0258355060440862,0.8940234003792696,Moderate,+,-,-,+--,Reinvestor
226,BAJAJ-AUTO,Mar 2019,2487.0,-273.0,-2074.0,140,212,30358,25160,5198.0,17,2028,4,266,6956,29,4928,170,35,2214.0,42.59330511735283,0.8992687265300744,0.5046672077922078,0.7877379070264686,Moderate,+,-,-,+--,Reinvestor
227,BAJAJ-AUTO,Mar 2020,3850.0,1766.0,-6247.0,-630,213,29919,24809,5109.0,17,1832,3,246,6692,22,5212,180,67,5616.0,109.92366412213741,5.902603696647615,0.7386799693016116,0.7957514950705319,Moderate,+,+,-,++-,Liquidating Assets
228,BAJAJ-AUTO,Mar 2021,3120.0,-2869.0,-20.0,231,214,27741,22803,4938.0,18,1570,7,259,6241,22,4857,168,83,251.0,5.0830295666261645,10.342092931040698,0.6423718344657195,0.7424972236972389,Moderate,+,-,-,+--,Reinvestor
229,BAJAJ-AUTO,Mar 2022,4197.0,276.0,-4056.0,417,215,33145,27886,5259.0,16,2671,9,270,7652,19,6166,213,66,4473.0,85.05419281232174,0.8327047820184039,0.6806681803438209,0.7184445395894892,Moderate,+,+,-,++-,Liquidating Assets
230,BAJAJ-AUTO,Mar 2023,5277.0,1211.0,-7181.0,-692,216,36455,29991,6465.0,18,1703,40,286,7842,23,6060,214,65,6488.0,100.35576179427687,3.3219037169112604,0.8707920792079208,0.6874358542222561,Moderate,+,+,-,++-,Liquidating Assets
231,BAJAJ-AUTO,Mar 2024,6558.0,-72.0,-6167.0,319,217,44870,36106,8765.0,20,1700,60,365,10040,23,7708,276,29,6486.0,73.99885909868796,0.16046356139959886,0.8508043591074209,0.7566632844852987,Moderate,+,-,-,+--,Reinvestor
232,BAJAJFINSV,Mar 2013,-6922.0,2953.0,4592.0,623,232,8055,4124,3931.0,49,2,1204,22,2708,18,2214,10,2,-3969.0,-100.96667514627322,36.660459342023586,-3.1264679313459802,-3.1264679313459802,Accrual Risk,-,+,+,-++,Distress Signal
233,BAJAJFINSV,Mar 2014,-9807.0,3764.0,6521.0,478,233,6023,1531,4491.0,75,3,1562,31,2902,24,2191,10,2,-6043.0,-134.55800489868625,62.49377386684376,-4.476038338658147,-3.8012531350020637,Accrual Risk,-,+,+,-++,Distress Signal
234,BAJAJFINSV,Mar 2015,-10731.0,3709.0,6839.0,-183,234,11335,5823,5511.0,49,8,2230,38,3251,26,2409,11,2,-7022.0,-127.41789148974777,32.721658579620645,-4.454545454545454,-4.019017241516527,Accrual Risk,-,+,+,-++,Distress Signal
235,BAJAJFINSV,Mar 2016,-9795.0,-886.0,11602.0,921,235,20533,13795,6739.0,33,0,2877,58,3804,27,2775,12,1,-10681.0,-158.4953257159816,4.315005113719379,-3.5297297297297296,-3.896695363569828,Accrual Risk,-,-,+,--+,Growth Funded by Debt
236,BAJAJFINSV,Mar 2017,-10922.0,151.0,12513.0,1742,236,24507,15794,8713.0,36,0,3716,73,4925,30,3450,14,1,-10771.0,-123.61987834270629,0.6161504876157833,-3.165797101449275,-3.7505157111457175,Accrual Risk,-,+,+,-++,Distress Signal
237,BAJAJFINSV,Mar 2018,-19580.0,-922.0,19590.0,-911,237,32862,22074,10788.0,33,1,4531,160,6099,32,4176,17,1,-20502.0,-190.04449388209122,2.805672204978394,-4.688697318007663,-4.062961588478053,Accrual Risk,-,-,+,--+,Growth Funded by Debt
238,BAJAJFINSV,Mar 2019,-27076.0,-6903.0,34535.0,555,238,42605,27569,15037.0,35,2,6657,226,8155,34,5374,20,1,-33979.0,-225.96927578639355,16.20232367093064,-5.038332713062895,-4.1754204633590035,Accrual Risk,-,-,+,--+,Growth Funded by Debt
239,BAJAJFINSV,Mar 2020,-23369.0,-9948.0,34479.0,1162,239,54351,36094,18258.0,34,0,9500,457,8302,28,5994,21,2,-33317.0,-182.4789133530507,18.303251090136335,-3.898732065398732,-4.0642577855296596,Accrual Risk,-,-,+,--+,Growth Funded by Debt
240,BAJAJFINSV,Mar 2021,4547.0,-3684.0,1687.0,2551,240,60592,40950,19641.0,32,-7,9274,498,9862,25,7367,28,1,863.0,4.393869965887684,6.0800105624504885,0.6172118908646668,-3.23486946141078,Accrual Risk,+,-,+,+-+,Mixed
241,BAJAJFINSV,Mar 2022,-33670.0,1445.0,32326.0,101,241,68406,46951,21455.0,31,8,9629,563,11271,26,8314,29,1,-32225.0,-150.19808902353765,2.1123878022395695,-4.049795525619437,-3.4116691462448117,Accrual Risk,-,+,+,-++,Distress Signal
242,BAJAJFINSV,Mar 2023,-39480.0,-13945.0,51016.0,-2409,242,82072,52204,29868.0,36,1,12380,678,16811,27,12210,40,2,-53425.0,-178.87036293022632,16.99117847743445,-3.2334152334152333,-3.120612729326326,Accrual Risk,-,-,+,--+,Growth Funded by Debt
243,BAJAJFINSV,Mar 2024,-68674.0,-10960.0,82709.0,3075,243,110382,69497,40886.0,37,-4,18607,900,21375,27,15595,51,2,-79634.0,-194.77082619967717,9.929155115870342,-4.403590894517474,-2.9936643656172417,Accrual Risk,-,-,+,--+,Growth Funded by Debt
244,BAJAJHLDNG,Mar 2013,473.0,-369.0,-332.0,-228,245,337,15,322.0,95,3,0,2,322,21,1856,167,15,104.0,32.298136645962735,109.49554896142433,0.2548491379310345,0.2548491379310345,Accrual Risk,+,-,-,+--,Reinvestor
245,BAJAJHLDNG,Mar 2014,872.0,-519.0,-326.0,27,246,423,23,400.0,94,5,0,5,400,20,1988,179,17,353.0,88.25,122.69503546099291,0.4386317907444668,0.34674046433775063,Accrual Risk,+,-,-,+--,Reinvestor
246,BAJAJHLDNG,Mar 2015,796.0,-464.0,-391.0,-59,247,524,40,484.0,92,35,0,6,513,19,2029,182,19,332.0,68.59504132231406,88.54961832061069,0.39231148348940365,0.3619308040549683,Accrual Risk,+,-,-,+--,Reinvestor
247,BAJAJHLDNG,Mar 2016,1147.0,1019.0,-761.0,1406,248,470,42,429.0,91,7,0,5,430,21,2265,204,16,2166.0,504.8951048951049,216.8085106382979,0.506401766004415,0.39804854454232996,Accrual Risk,+,+,-,++-,Liquidating Assets
248,BAJAJHLDNG,Mar 2017,-923.0,-372.0,-110.0,-1406,249,842,215,628.0,75,8,0,5,630,21,2473,222,15,-1295.0,-206.21019108280257,44.180522565320665,-0.3732308936514355,0.24379265690357688,Accrual Risk,-,-,-,---,Pre-Revenue
249,BAJAJHLDNG,Mar 2018,1631.0,-1123.0,-434.0,74,250,420,65,355.0,85,2390,0,5,2739,3,2655,239,17,508.0,143.09859154929578,267.38095238095235,0.6143126177024482,0.3156853528578596,Accrual Risk,+,-,-,+--,Reinvestor
250,BAJAJHLDNG,Mar 2019,628.0,-163.0,-536.0,-72,251,431,85,347.0,80,2827,0,4,3170,4,3048,274,12,465.0,134.0057636887608,37.81902552204176,0.20603674540682415,0.26916634379033105,Accrual Risk,+,-,-,+--,Reinvestor
251,BAJAJHLDNG,Mar 2020,1920.0,-800.0,-1028.0,92,252,435,134,301.0,69,3058,13,33,3314,7,3080,269,15,1120.0,372.09302325581393,183.90804597701148,0.6233766233766234,0.315379371767775,Accrual Risk,+,-,-,+--,Reinvestor
252,BAJAJHLDNG,Mar 2021,272.0,-308.0,-37.0,-73,253,457,106,352.0,77,3451,4,34,3766,3,3654,328,12,-36.0,-10.227272727272728,67.39606126914661,0.07443897099069513,0.22898681276503105,Accrual Risk,+,-,-,+--,Reinvestor
253,BAJAJHLDNG,Mar 2022,1610.0,-151.0,-1460.0,-1,254,484,117,367.0,76,3896,3,34,4226,2,4126,364,32,1459.0,397.54768392370573,31.198347107438018,0.39020843431895297,0.38167467835910873,Accrual Risk,+,-,-,+--,Reinvestor
254,BAJAJHLDNG,Mar 2023,1728.0,-137.0,-1587.0,4,255,522,142,380.0,73,4673,7,34,5012,1,4946,436,28,1591.0,418.6842105263158,26.245210727969347,0.3493732308936514,0.3286868009973494,Accrual Risk,+,-,-,+--,Reinvestor
255,BAJAJHLDNG,Mar 2024,1941.0,-472.0,-1455.0,14,256,1702,140,1562.0,92,5967,2,34,7493,2,7365,653,20,1469.0,94.0460947503201,27.73207990599295,0.26354378818737273,0.34018820955345913,Accrual Risk,+,-,-,+--,Reinvestor
256,BAJFINANCE,Mar 2015,-7064.0,-360.0,6867.0,-557,258,5392,2274,1752.0,1367,25,26,36,1357,34,898,18,10,-7424.0,-423.7442922374429,6.6765578635014835,-7.866369710467706,-7.866369710467706,Accrual Risk,-,-,+,--+,Growth Funded by Debt
257,BAJFINANCE,Mar 2016,-9870.0,-687.0,11656.0,1100,259,7299,2959,2354.0,1986,27,35,56,1965,35,1279,24,10,-10557.0,-448.4706881903144,9.412248253185368,-7.716966379984362,-7.791668045226034,Accrual Risk,-,-,+,--+,Growth Funded by Debt
258,BAJFINANCE,Mar 2017,-10439.0,-3047.0,12513.0,-972,260,9970,3853,3250.0,2867,29,22,71,2817,35,1836,33,11,-13486.0,-414.95384615384614,30.561685055165494,-5.685729847494553,-7.089688645982207,Accrual Risk,-,-,+,--+,Growth Funded by Debt
259,BAJFINANCE,Mar 2018,-20566.0,1075.0,19503.0,13,261,12746,4696,4115.0,3935,31,10,102,3843,35,2496,43,9,-19491.0,-473.65735115431346,8.434018515612742,-8.239583333333334,-7.377162317819989,Accrual Risk,-,+,+,-++,Distress Signal
260,BAJFINANCE,Mar 2019,-29062.0,-5379.0,34449.0,9,262,18487,6723,5454.0,6310,34,13,144,6179,35,3995,69,9,-34441.0,-631.4814814814815,29.09612159896143,-7.27459324155194,-7.3566485025663795,Accrual Risk,-,-,+,--+,Growth Funded by Debt
261,BAJFINANCE,Mar 2020,-24412.0,-8758.0,34167.0,998,263,26374,9608,9159.0,7608,29,9,295,7322,28,5264,87,11,-33170.0,-362.15744076864286,33.20694623492834,-4.637537993920972,-6.710882159257032,Accrual Risk,-,-,+,--+,Growth Funded by Debt
262,BAJFINANCE,Mar 2021,-807.0,-429.0,1741.0,505,264,26673,9519,10839.0,6314,24,3,325,5992,26,4420,73,14,-1236.0,-11.40326598394686,1.6083680125970081,-0.18257918552036198,-5.204004720364233,Accrual Risk,-,-,+,--+,Growth Funded by Debt
263,BAJFINANCE,Mar 2022,-37090.0,6347.0,32275.0,1532,265,31641,9855,11880.0,9906,31,-17,385,9504,26,7028,116,17,-30743.0,-258.7794612794613,20.059416579754117,-5.277461582242458,-5.122351067313813,Accrual Risk,-,+,+,-++,Distress Signal
264,BAJFINANCE,Mar 2023,-42112.0,-10394.0,50675.0,-1831,266,41411,12701,12693.0,16018,39,-5,485,15528,26,11508,190,16,-52506.0,-413.66107303238005,25.09961121441163,-3.659367396593674,-4.206307879965881,Accrual Risk,-,-,+,--+,Growth Funded by Debt
265,BAJFINANCE,Mar 2024,-72760.0,-7171.0,82415.0,2484,267,54972,18886,16099.0,19987,36,6,683,19310,25,14451,233,15,-79931.0,-496.49667681222434,13.044822818889617,-5.034945678499758,-3.758378367355445,Accrual Risk,-,-,+,--+,Growth Funded by Debt
266,BANKBARODA,Mar 2013,23196.0,-514.0,-790.0,21892,269,36442,24486,10950.0,1006,3,4511,322,5195,9,4829,23,19,22682.0,207.14155251141554,1.410460457713627,4.803478981155519,4.803478981155519,High Quality,+,-,-,+--,Reinvestor
267,BANKBARODA,Mar 2014,42233.0,-730.0,5151.0,46654,270,40463,27604,12049.0,809,2,5555,368,5996,18,5036,23,19,41503.0,344.45182172794426,1.8041173417690237,8.386219221604447,6.5948491013799835,High Quality,+,-,+,+-+,Mixed
268,BANKBARODA,Mar 2015,17838.0,-556.0,-6.0,17276,271,44915,30547,13466.0,902,2,5449,368,5983,36,3950,18,18,17282.0,128.3380365364622,1.2378937993988643,4.5159493670886075,5.901882523282858,High Quality,+,-,-,+--,Reinvestor
269,BANKBARODA,Mar 2016,-10011.0,-4005.0,-616.0,-14632,272,45799,32107,25391.0,-11700,-26,5992,525,-6233,-19,-5033,-22,0,-14016.0,-55.20066165176637,8.744732417738378,1.9890721239817206,4.923679923457573,High Quality,-,-,-,---,Pre-Revenue
270,BANKBARODA,Mar 2017,17865.0,-551.0,-198.0,17116,273,44473,29596,19250.0,-4372,-10,7937,540,3024,41,1855,8,15,17314.0,89.94285714285715,1.238953972072943,9.630727762803234,5.865089491326705,High Quality,+,-,-,+--,Reinvestor
271,BANKBARODA,Mar 2018,-59692.0,-414.0,3413.0,-56692,274,46056,29160,26093.0,-9197,-20,7992,901,-2106,-9,-1836,-7,0,-60106.0,-230.35296822902694,0.8989056800416885,32.5119825708061,11.40679020925682,High Quality,-,-,+,--+,Growth Funded by Debt
272,BANKBARODA,Mar 2019,-1449.0,-2537.0,4449.0,462,275,52906,32506,25815.0,-5414,-10,7887,948,1525,29,1166,4,0,-3986.0,-15.440635289560333,4.795297319774694,-1.2427101200686106,9.481004340922208,High Quality,-,-,+,--+,Growth Funded by Debt
273,BANKBARODA,Mar 2020,18531.0,-139.0,14729.0,33120,276,78895,50040,40583.0,-11728,-15,12191,1697,-1234,-99,981,2,0,18392.0,45.319468743069756,0.1761835350782686,18.889908256880734,12.355796118880633,High Quality,+,-,+,+-+,Mixed
274,BANKBARODA,Mar 2021,-887.0,-471.0,-986.0,-2344,277,74314,43201,38070.0,-6957,-9,14687,1357,6373,77,1620,3,0,-1358.0,-3.5671132125032834,0.6337971310923918,-0.5475308641975308,11.848475521244783,High Quality,-,-,-,---,Pre-Revenue
